1800,473.827637,633.274719,17
1800,393.156372,817.283813,16
1800,281.75531,1209.421753,15
1800,289.731354,1109.800171,14
1800,261.110931,501.513092,13
1800,437.789642,605.525024,12
1800,285.748993,529.925964,11
1800,438.446381,825.215027,10
1800,368.704163,765.527588,9
1800,277.219116,666.144653,8
1800,301.422913,569.087708,7
1800,217.951752,629.146484,6
1800,264.969421,568.391296,5
1800,309.66626,665.054932,4
1800,317.858673,812.881958,3
1800,238.588181,533.485718,2
1800,77.28936,489.188263,1
1805,464.923004,629.22345,17
1805,374.371063,825.090515,16
1805,269.516571,1141.000732,15
1805,260.951416,501.442627,13
1805,429.952179,613.156616,12
1805,281.757904,533.225952,11
1805,430.017181,829.800537,10
1805,366.059937,744.674438,9
1805,278.135193,665.770996,8
1805,301.21286,569.278381,7
1805,218.043121,628.970093,6
1805,262.34671,568.957275,5
1805,309.643341,669.175293,4
1805,305.516418,825.75061,3
1805,238.618301,533.473999,2
1805,77.838486,461.785675,1
1810,392.639252,841.282043,18
1810,462.013245,625.137817,17
1810,365.237549,829.680054,16
1810,253.42131,1172.914551,15
1810,258.484924,501.708344,13
1810,422.584137,617.232483,12
1810,282.209869,533.434021,11
1810,424.585938,833.841736,10
1810,361.589325,721.222107,9
1810,278.527161,665.463196,8
1810,301.364258,569.240479,7
1810,217.87233,628.99585,6
1810,264.676453,568.553772,5
1810,308.953644,668.685059,4
1810,294.22879,837.708862,3
1810,238.45755,533.465576,2
1810,78.050713,437.193604,1
1815,444.906952,409.34024,19
1815,386.004852,845.584412,18
1815,461.299652,625.373169,17
1815,360.710114,833.40741,16
1815,237.893921,1201.116577,15
1815,258.327576,501.529449,13
1815,418.314392,628.753479,12
1815,284.736603,532.683167,11
1815,422.097687,837.705261,10
1815,357.44165,697.314636,9
1815,278.803741,665.809143,8
1815,301.2164,569.45929,7
1815,217.883942,628.997803,6
1815,262.46701,568.708374,5
1815,305.816467,666.181091,4
1815,285.00177,848.881653,3
1815,238.111771,533.576843,2
1815,85.501984,422.38559,1
1820,425.798737,509.754913,20
1820,425.119171,385.833618,19
1820,382.512054,845.572021,18
1820,453.380371,629.378479,17
1820,358.008514,837.714355,16
1820,222.338181,1233.264771,15
1820,258.581085,501.641479,13
1820,413.969025,633.351318,12
1820,285.997925,530.28656,11
1820,421.858612,837.042969,10
1820,353.042999,677.721558,9
1820,278.812134,665.509216,8
1820,301.4534,569.377441,7
1820,217.766052,629.049805,6
1820,261.975739,568.816589,5
1820,305.465698,665.925903,4
1820,277.603058,853.171204,3
1820,238.475784,533.537048,2
1820,88.829704,421.886566,1
1825,402.324829,512.950134,20
1825,409.044037,361.593506,19
1825,382.569794,849.790405,18
1825,445.183563,633.683777,17
1825,357.29837,841.625854,16
1825,206.097153,1269.268555,15
1825,260.936951,501.322784,13
1825,408.886169,645.297424,12
1825,285.848053,530.091431,11
1825,418.17572,833.741882,10
1825,352.917542,661.531067,9
1825,278.493164,665.396545,8
1825,300.936035,569.572205,7
1825,217.701935,629.213989,6
1825,261.822845,568.855042,5
1825,306.599457,665.744446,4
1825,282.016693,857.304932,3
1825,238.549164,533.485718,2
1825,93.1959,424.924835,1
1830,389.307983,509.439758,20
1830,392.687836,337.66507,19
1830,382.516693,853.174988,18
1830,436.92865,637.483032,17
1830,353.879974,838.145691,16
1830,258.54953,501.510284,13
1830,405.056396,649.155151,12
1830,285.230652,529.369141,11
1830,416.898773,833.560791,10
1830,353.251373,644.938171,9
1830,278.733612,665.383179,8
1830,300.88269,569.440369,7
1830,217.957428,629.244385,6
1830,262.412231,568.892944,5
1830,309.429901,665.387512,4
1830,290.385498,865.326538,3
1830,238.762207,533.343384,2
1830,93.180504,433.099609,1
1835,374.744843,501.54483,20
1835,381.309631,313.792053,19
1835,381.778931,853.152039,18
1835,430.053741,637.50116,17
1835,353.690613,833.285828,16
1835,258.559937,501.348511,13
1835,400.717346,653.785767,12
1835,285.142334,529.062683,11
1835,413.338501,833.06543,10
1835,358.058807,629.0755,9
1835,278.74704,665.300171,8
1835,300.830597,569.230225,7
1835,217.456665,629.267151,6
1835,262.350769,568.691711,5
1835,310.021454,665.767517,4
1835,302.458069,872.790161,3
1835,240.852646,533.445251,2
1835,86.167526,445.972809,1
1840,365.304779,497.397858,20
1840,366.319397,289.050507,19
1840,381.837189,853.718811,18
1840,425.188171,649.519836,17
1840,357.017578,829.506287,16
1840,258.579132,501.364929,13
1840,397.004211,657.671692,12
1840,286.001007,528.667358,11
1840,406.384888,829.707703,10
1840,361.388367,613.542725,9
1840,278.484802,665.788147,8
1840,301.539856,568.879395,7
1840,217.561859,629.216675,6
1840,262.365021,568.703491,5
1840,309.219177,665.502258,4
1840,318.155212,865.964783,3
1840,240.853455,533.559875,2
1840,77.884262,457.949493,1
1845,354.465088,497.038055,20
1845,353.990173,261.77121,19
1845,385.351807,857.529419,18
1845,417.104126,657.377014,17
1845,356.966217,829.415527,16
1845,261.038879,501.374695,13
1845,389.58963,661.061462,12
1845,286.256897,529.074036,11
1845,405.658691,825.197876,10
1845,362.397552,601.021545,9
1845,277.822235,665.910095,8
1845,301.633392,569.011658,7
1845,217.519577,629.168579,6
1845,262.150696,568.556885,5
1845,306.234467,665.564331,4
1845,330.455078,864.899231,3
1845,238.66394,533.686707,2
1845,77.656746,461.406647,1
1850,29.468775,901.590332,21
1850,345.97113,493.38028,20
1850,338.014435,237.219055,19
1850,388.790863,861.13208,18
1850,409.540497,665.460632,17
1850,354.378479,825.506287,16
1850,258.389618,501.64444,13
1850,384.430603,665.699097,12
1850,286.306183,528.980652,11
1850,405.148834,825.002197,10
1850,366.437134,585.016296,9
1850,278.197113,666.019348,8
1850,301.490662,568.990234,7
1850,217.533493,629.083618,6
1850,262.069305,568.583801,5
1850,306.203613,665.479187,4
1850,338.119476,857.138794,3
1850,239.007507,533.741211,2
1850,77.791283,461.392029,1
1855,29.454844,901.518555,21
1855,342.139313,493.43396,20
1855,328.438568,209.326355,19
1855,388.857635,861.224121,18
1855,397.677307,681.37323,17
1855,357.118958,825.952026,16
1855,257.569305,501.783081,13
1855,374.539734,677.662903,12
1855,286.485718,529.153564,11
1855,405.446594,824.795532,10
1855,369.721802,573.564697,9
1855,278.397278,665.57605,8
1855,301.712799,569.02655,7
1855,217.406662,629.136963,6
1855,262.530731,568.883789,5
1855,306.191833,665.712524,4
1855,345.162567,853.359863,3
1855,240.700287,533.9104,2
1855,77.714943,461.309235,1
1860,29.413153,901.514404,21
1860,341.929932,501.007904,20
1860,316.632141,181.815125,19
1860,388.816437,861.195923,18
1860,389.027252,697.312317,17
1860,354.225647,826.003296,16
1860,257.985046,501.339722,13
1860,361.408356,693.14447,12
1860,286.357208,529.404114,11
1860,405.261871,824.859375,10
1860,373.95105,560.323242,9
1860,278.281982,665.560669,8
1860,301.552063,569.040344,7
1860,217.476334,629.206238,6
1860,264.617645,568.867859,5
1860,306.1828,665.836731,4
1860,345.076385,850.49054,3
1860,238.71991,533.562195,2
1860,77.332169,461.850647,1
1865,29.313387,897.547729,21
1865,344.999146,505.707123,20
1865,309.282349,149.852448,19
1865,388.716431,861.139832,18
1865,381.74115,712.462341,17
1865,357.14566,826.047424,16
1865,261.583679,501.492706,13
1865,349.549255,704.751953,12
1865,286.253021,529.260559,11
1865,405.536499,824.827759,10
1865,377.106445,548.678101,9
1865,278.166443,665.753906,8
1865,301.507263,569.066223,7
1865,217.852097,629.180176,6
1865,264.911133,569.168762,5
1865,305.810669,666.081238,4
1865,344.802948,850.290283,3
1865,240.546738,533.859802,2
1865,76.767693,469.592834,1
1870,453.615479,513.280823,22
1870,349.120789,509.333984,20
1870,302.243622,121.194756,19
1870,386.13739,858.254211,18
1870,368.558105,728.979065,17
1870,354.021881,825.86438,16
1870,273.555847,494.161469,13
1870,337.471436,717.374451,12
1870,286.405548,528.862,11
1870,405.546265,824.879822,10
1870,378.046906,529.575623,9
1870,278.187408,665.668701,8
1870,301.374329,568.56842,7
1870,217.5186,629.098206,6
1870,262.487701,568.848083,5
1870,305.605469,666.084839,4
1870,345.173828,850.332092,3
1870,241.196487,533.786438,2
1870,73.440804,489.860535,1
1875,441.832062,509.692902,22
1875,41.296246,873.496582,21
1875,349.674927,512.944885,20
1875,386.144318,858.206055,18
1875,352.884552,745.422729,17
1875,353.558807,825.756714,16
1875,274.305634,493.990234,13
1875,329.500244,725.74646,12
1875,286.222656,528.50238,11
1875,405.525055,821.70105,10
1875,378.283447,521.298279,9
1875,278.058472,665.730896,8
1875,301.381104,569.000061,7
1875,217.883591,629.138733,6
1875,264.664093,568.892578,5
1875,305.720001,666.064148,4
1875,349.165649,853.22876,3
1875,241.381958,533.658875,2
1875,69.050224,510.247986,1
1880,433.178375,501.927551,22
1880,48.996845,857.304749,21
1880,346.286743,513.653625,20
1880,386.276886,858.387939,18
1880,334.064789,752.877197,17
1880,353.350647,825.668274,16
1880,269.599823,493.202332,13
1880,309.443451,736.731812,12
1880,286.406036,528.889404,11
1880,405.505463,821.605652,10
1880,378.220978,509.511963,9
1880,278.102722,665.760681,8
1880,301.630066,568.974548,7
1880,217.716171,629.011719,6
1880,264.93927,569.219727,5
1880,305.530609,665.997742,4
1880,353.090759,853.275818,3
